   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0967742e+00   1.0967742e+00   1.1290323e+00   1.1290323e+00   1.1612903e+00   1.2903226e+00   1.2903226e+00   1.3225806e+00   1.2580645e+00   1.3548387e+00   1.3225806e+00   1.2580645e+00   1.2903226e+00   1.3225806e+00   1.2580645e+00   1.3225806e+00   1.2903226e+00   1.3870968e+00   1.2903226e+00   1.3225806e+00   1.3225806e+00
   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.4444444e+00   1.4444444e+00   1.0555556e+00   1.0555556e+00   1.0555556e+00   1.0555556e+00   1.0555556e+00   1.0555556e+00   1.2222222e+00   1.2222222e+00   1.3888889e+00   1.3888889e+00   1.3888889e+00   1.3333333e+00   1.3333333e+00   1.3888889e+00   1.3888889e+00   1.3888889e+00   1.4444444e+00   1.3333333e+00   1.3333333e+00   1.2777778e+00   1.3333333e+00   1.3333333e+00   1.3333333e+00   1.3333333e+00
   1.0175439e+00   1.0350877e+00   1.0350877e+00   1.0350877e+00   1.0175439e+00   1.0175439e+00   1.0175439e+00   1.0350877e+00   1.0350877e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.0701754e+00   1.3508772e+00   1.3333333e+00   1.3157895e+00   1.2631579e+00   1.2631579e+00   1.2631579e+00   1.2631579e+00   1.3157895e+00   1.2631579e+00   1.3157895e+00   1.2631579e+00
   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.5714286e+00   1.5714286e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.8928571e+00   1.8214286e+00   1.8214286e+00   1.8571429e+00   1.8571429e+00   1.5714286e+00   1.5714286e+00   1.5000000e+00   1.5000000e+00   1.6071429e+00   1.5357143e+00   1.5000000e+00   1.5357143e+00   1.6071429e+00   1.5357143e+00   1.3571429e+00
   1.0967742e+00   1.0967742e+00   1.0645161e+00   1.0967742e+00   1.0967742e+00   1.0967742e+00   1.0967742e+00   1.0967742e+00   1.0645161e+00   1.2258065e+00   1.2258065e+00   1.2258065e+00   1.2580645e+00   1.2580645e+00   1.2580645e+00   1.2580645e+00   1.8064516e+00   1.7741935e+00   1.9354839e+00   2.0967742e+00   1.2258065e+00   1.3548387e+00   1.9354839e+00   1.9677419e+00   2.0967742e+00   1.3225806e+00   2.1290323e+00   1.3225806e+00   2.0967742e+00   2.0645161e+00   1.3225806e+00   1.3225806e+00
   1.0000000e+00   1.2666667e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.3333333e+00   1.3333333e+00   1.3333333e+00   1.2666667e+00   1.3333333e+00   1.3333333e+00   1.1333333e+00   1.2000000e+00   1.5333333e+00   1.3333333e+00   1.4000000e+00   1.2000000e+00   1.3333333e+00   1.2666667e+00   1.2666667e+00   1.2666667e+00   1.2000000e+00   1.2666667e+00   1.2666667e+00   1.2000000e+00   1.2000000e+00   1.2666667e+00   1.2000000e+00   1.2666667e+00
   1.0000000e+00   1.8148148e+00   2.3333333e+00   1.0740741e+00   2.4814815e+00   2.4814815e+00   2.4814815e+00   2.4814815e+00   2.4814815e+00   2.4814815e+00   2.5185185e+00   1.5185185e+00   1.5185185e+00   2.5185185e+00   2.3333333e+00   1.8518519e+00   2.2222222e+00   1.8148148e+00   2.4814815e+00   2.5925926e+00   2.4814815e+00   2.6296296e+00   2.8148148e+00   2.8518519e+00   1.8148148e+00   1.8148148e+00   1.8148148e+00   1.8148148e+00   1.8148148e+00   1.8148148e+00   1.8148148e+00   1.0370370e+00
   1.0769231e+00   1.3846154e+00   1.2307692e+00   1.0769231e+00   1.0769231e+00   1.0769231e+00   1.0769231e+00   1.3846154e+00   1.3076923e+00   1.3076923e+00   1.2307692e+00   1.3846154e+00   1.3846154e+00   1.3846154e+00   1.2307692e+00   1.2307692e+00   1.3846154e+00   1.3076923e+00   1.2307692e+00   1.2307692e+00   1.2307692e+00   1.2307692e+00   1.2307692e+00   1.2307692e+00   1.2307692e+00   1.2307692e+00   1.1538462e+00   1.1538462e+00   1.1538462e+00   1.1538462e+00   1.1538462e+00   1.1538462e+00
   1.1428571e+00   1.5000000e+00   1.5000000e+00   1.5000000e+00   1.5000000e+00   1.5000000e+00   1.5000000e+00   1.3571429e+00   1.3571429e+00   1.1428571e+00   1.2857143e+00   1.2857143e+00   1.3571429e+00   1.3571429e+00   1.3571429e+00   1.3571429e+00   1.4285714e+00   1.4285714e+00   1.4285714e+00   1.5000000e+00   1.5714286e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   1.0000000e+00   1.4444444e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.4444444e+00   1.4444444e+00   1.4444444e+00   1.0000000e+00   1.4444444e+00   1.5555556e+00   1.4444444e+00   1.7777778e+00   1.6666667e+00   1.5555556e+00   1.5555556e+00   1.6666667e+00   1.6666667e+00   1.5555556e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00   1.1111111e+00   1.0000000e+00   1.0000000e+00
