   4.4000000e-01   4.5000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   9.0000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01   4.4000000e-01
   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.2000000e-01   1.6000000e-01   1.9000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01
   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.6000000e-02   4.1000000e-02   4.5000000e-02   3.8000000e-02   3.9000000e-02   3.7000000e-02   3.8000000e-02   3.6000000e-02   3.6000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02   3.5000000e-02
   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.5000000e-02   3.5000000e-02   3.6000000e-02   3.6000000e-02   3.6000000e-02   3.7000000e-02   3.6000000e-02   3.5000000e-02   3.5000000e-02   3.6000000e-02   3.5000000e-02   4.0000000e-02   3.5000000e-02   3.5000000e-02   3.6000000e-02   3.7000000e-02   3.6000000e-02   3.8000000e-02   3.6000000e-02   3.6000000e-02   3.4000000e-02   3.5000000e-02   3.4000000e-02
   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.2000000e-02   5.4000000e-02   5.4000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.2000000e-02   5.2000000e-02   5.5000000e-02   5.7000000e-02   5.4000000e-02   5.5000000e-02   6.0000000e-02   6.2000000e-02   5.4000000e-02   5.3000000e-02   5.5000000e-02   5.4000000e-02   5.3000000e-02   5.3000000e-02   5.2000000e-02
   2.5000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.5000000e-02   2.6000000e-02   2.6000000e-02   2.5000000e-02   2.5000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.7000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.7000000e-02   2.9000000e-02   3.2000000e-02   3.5000000e-02   2.7000000e-02   2.7000000e-02   2.7000000e-02   2.7000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.5000000e-02
   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.4000000e-02   5.5000000e-02   5.3000000e-02   5.4000000e-02   5.4000000e-02   5.4000000e-02   5.5000000e-02   5.7000000e-02   6.0000000e-02   7.0000000e-02   5.5000000e-02   5.5000000e-02   5.5000000e-02   5.8000000e-02   5.4000000e-02   5.5000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02   5.3000000e-02
   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02   3.4000000e-02   3.4000000e-02   3.5000000e-02   3.5000000e-02   3.4000000e-02   3.6000000e-02   4.1000000e-02   3.4000000e-02   3.4000000e-02   3.5000000e-02   3.6000000e-02   3.3000000e-02   3.4000000e-02   3.4000000e-02   3.4000000e-02   3.3000000e-02   3.3000000e-02   3.3000000e-02
   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.3000000e-02   1.4000000e-02   1.5000000e-02   1.4000000e-02   1.5000000e-02   1.4000000e-02   1.3000000e-02   1.3000000e-02   1.3000000e-02   1.3000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02
   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.3000000e-02   1.3000000e-02   1.4000000e-02   1.3000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02
