   6.8000000e-02   6.9000000e-02   6.9000000e-02   6.9000000e-02   6.9000000e-02   6.9000000e-02   6.9000000e-02   7.0000000e-02   7.3000000e-02   7.3000000e-02   7.0000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.9000000e-02   7.0000000e-02   7.1000000e-02   6.9000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02   6.8000000e-02
   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.2000000e-02   1.1000000e-02   1.1000000e-02   1.2000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02
   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.2000000e-02   1.3000000e-02   1.3000000e-02   1.5000000e-02   1.5000000e-02   1.2000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02
   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.2000000e-02   1.4000000e-02   1.4000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02
   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.5000000e-02   1.5000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02   1.4000000e-02
   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   7.0000000e-03   9.0000000e-03   8.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03
   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.3000000e-02   1.3000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.9000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02
   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   8.0000000e-03   8.0000000e-03   8.0000000e-03   8.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03
   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.1000000e-02   1.2000000e-02   1.2000000e-02   1.4000000e-02   1.1000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02   1.1000000e-02
   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.1000000e-02   1.4000000e-02   1.2000000e-02   1.1000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02
   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   9.0000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01   1.1000000e-01
   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.6000000e-02   2.7000000e-02   2.6000000e-02   2.9000000e-02   2.9000000e-02   2.7000000e-02   2.6000000e-02   2.6000000e-02   2.6000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   9.0000000e-01   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02   2.5000000e-02
   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   1.0000000e-02   9.0000000e-03   9.0000000e-03   9.0000000e-03   1.0000000e-02   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   1.0000000e-02   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03   9.0000000e-03
   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   7.0000000e-03   8.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03
   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.7000000e-02   1.6000000e-02   1.6000000e-02   1.7000000e-02   1.8000000e-02   2.0000000e-02   2.1000000e-02   1.9000000e-02   1.7000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02
   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.1000000e-02   1.3000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.2000000e-02   1.1000000e-02   1.1000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02   1.0000000e-02
   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.7000000e-02   1.6000000e-02   1.7000000e-02   1.7000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.7000000e-02   1.8000000e-02   2.0000000e-02   2.0000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02
   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.8000000e-02   1.6000000e-02   1.6000000e-02   1.6000000e-02   1.7000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02   1.5000000e-02
   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   8.0000000e-03   8.0000000e-03   9.0000000e-03   8.0000000e-03   8.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03
   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   7.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03   6.0000000e-03
